Temperature,Humidity,Wind Speed,Precipitation (%),Atmospheric Pressure,Visibility (km),Cc_clear,Cc_cloudy,Cc_overcast,Cc_partly cloudy,Ss_Autumn,Ss_Spring,Ss_Summer,Ss_Winter,Lc_coastal,Lc_inland,Lc_mountain,UV Index,Weather Type
26.0,67,10.0,27.0,1002.53,6.5,0,0,0,1,0,0,1,0,0,1,0,4,Cloudy
35.0,58,3.0,19.0,1015.4,5.0,1,0,0,0,0,0,0,1,0,0,1,5,Sunny
11.0,76,6.0,71.0,974.29,9.0,0,0,0,1,0,0,1,0,1,0,0,7,Rainy
26.0,27,5.5,14.0,1027.6,7.5,0,0,0,1,0,1,0,0,1,0,0,7,Sunny
33.0,58,8.0,41.0,1017.0,8.0,0,0,1,0,0,0,0,1,1,0,0,2,Cloudy
5.0,71,9.5,93.0,985.82,6.0,0,0,1,0,0,0,0,1,0,0,1,6,Snowy
23.0,62,10.0,20.0,1003.85,9.0,0,0,1,0,0,0,0,1,0,0,1,3,Cloudy
-6.0,94,2.5,93.0,989.21,1.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
8.0,87,10.0,104.0,998.66,0.5,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
31.0,62,6.0,21.0,1015.8,5.5,0,0,0,1,1,0,0,0,0,1,0,1,Cloudy
32.0,27,8.0,18.0,1010.28,5.5,0,0,0,1,0,1,0,0,0,1,0,8,Sunny
20.0,86,14.0,64.0,1000.52,2.0,0,0,1,0,1,0,0,0,1,0,0,1,Rainy
22.0,58,13.5,20.0,1003.77,7.5,0,0,1,0,0,0,0,1,0,0,1,3,Cloudy
15.0,74,19.0,81.0,1017.45,1.5,0,0,0,1,0,0,1,0,0,1,0,1,Rainy
11.0,82,14.5,96.0,1014.44,7.0,0,0,1,0,1,0,0,0,0,1,0,8,Cloudy
19.0,79,11.0,53.0,1016.38,4.0,0,0,1,0,0,1,0,0,0,0,1,2,Rainy
14.0,80,13.0,78.0,1011.38,1.5,1,0,0,0,1,0,0,0,0,0,1,4,Sunny
27.0,73,12.5,26.0,1008.72,6.0,0,0,0,1,0,0,0,1,0,0,1,4,Cloudy
21.0,25,1.0,14.0,1016.38,7.0,1,0,0,0,1,0,0,0,1,0,0,5,Sunny
-4.0,89,15.5,75.0,994.04,2.5,0,0,0,1,0,0,0,1,0,0,1,1,Snowy
2.0,70,17.0,96.0,992.06,4.5,0,0,0,1,0,0,0,1,0,1,0,0,Snowy
-3.0,98,0.5,60.0,991.41,2.0,0,0,0,1,0,0,0,1,0,0,1,0,Snowy
42.0,28,8.0,1.0,1019.49,6.5,0,0,0,1,0,1,0,0,0,0,1,9,Sunny
18.0,91,18.0,91.0,1000.55,2.5,0,0,0,1,1,0,0,0,1,0,0,1,Rainy
10.0,88,18.5,92.0,998.65,1.5,0,0,1,0,0,0,0,1,1,0,0,6,Rainy
29.0,63,11.5,52.0,1017.35,2.0,0,0,1,0,0,0,1,0,0,1,0,2,Rainy
37.0,62,6.0,6.0,1021.37,7.0,1,0,0,0,0,0,1,0,0,1,0,11,Sunny
16.0,87,14.0,50.0,1001.96,4.5,0,0,1,0,0,0,1,0,0,0,1,0,Rainy
28.0,52,13.5,30.0,1011.14,5.0,0,0,0,1,0,1,0,0,1,0,0,3,Cloudy
16.0,78,15.0,55.0,1012.87,1.0,0,0,1,0,0,0,1,0,0,0,1,0,Rainy
11.0,50,14.0,15.0,1003.19,5.5,0,0,1,0,0,0,1,0,0,0,1,4,Cloudy
18.0,61,5.0,19.0,1011.7,6.5,0,0,0,1,0,1,0,0,0,1,0,2,Cloudy
1.0,65,8.0,62.0,996.55,5.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
12.0,70,2.5,43.0,1016.35,6.5,0,0,0,1,1,0,0,0,1,0,0,2,Cloudy
12.0,97,5.5,86.0,1005.53,3.0,0,0,1,0,0,0,0,1,0,0,1,3,Rainy
3.0,73,10.5,65.0,993.69,2.5,0,0,0,1,0,0,0,1,0,0,1,1,Snowy
-7.0,79,13.0,86.0,989.76,1.5,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
21.0,28,7.5,14.0,1015.26,5.5,1,0,0,0,0,0,1,0,0,1,0,10,Sunny
39.0,74,9.0,87.0,1000.45,8.0,0,0,1,0,0,0,0,1,0,1,0,7,Cloudy
26.0,75,17.0,61.0,1002.64,1.0,0,0,1,0,0,0,1,0,1,0,0,0,Rainy
0.0,82,17.0,50.0,988.71,4.5,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
27.0,69,3.0,33.0,1018.37,6.5,0,0,1,0,0,1,0,0,1,0,0,4,Cloudy
22.0,21,4.5,19.0,1026.59,5.0,1,0,0,0,0,0,1,0,1,0,0,5,Sunny
13.0,75,0.5,33.0,1006.64,8.0,0,0,1,0,0,1,0,0,0,0,1,1,Cloudy
25.0,74,0.0,33.0,1011.2,8.0,0,0,0,1,0,0,1,0,1,0,0,1,Cloudy
30.0,81,17.0,51.0,995.93,1.0,0,0,1,0,1,0,0,0,0,1,0,0,Rainy
15.0,73,23.0,86.0,990.25,1.0,0,0,0,1,0,1,0,0,1,0,0,2,Rainy
23.0,28,5.0,0.0,1016.71,10.0,0,0,0,1,0,0,0,1,0,0,1,11,Sunny
37.0,62,3.0,18.0,1022.64,9.0,1,0,0,0,0,0,0,1,1,0,0,10,Sunny
-8.0,95,23.5,107.0,985.07,3.5,0,0,1,0,0,0,0,1,0,1,0,5,Snowy
21.0,97,19.5,74.0,996.4,3.5,0,0,1,0,0,1,0,0,0,1,0,3,Rainy
17.0,51,10.5,21.0,1006.16,8.0,0,0,1,0,0,0,1,0,0,1,0,2,Cloudy
22.0,71,9.5,55.0,1018.77,3.5,0,0,1,0,0,0,1,0,1,0,0,1,Rainy
36.0,66,2.0,13.0,1010.25,6.5,1,0,0,0,0,0,1,0,0,1,0,6,Sunny
25.0,65,7.0,0.0,1014.06,5.0,1,0,0,0,0,0,0,1,1,0,0,10,Sunny
27.0,55,4.5,35.0,1013.66,5.5,0,0,0,1,0,1,0,0,0,1,0,1,Cloudy
28.0,51,6.5,8.0,1011.58,8.5,0,0,0,1,1,0,0,0,0,0,1,10,Sunny
34.0,69,7.5,32.0,1019.04,8.5,0,0,1,0,0,1,0,0,0,0,1,2,Cloudy
2.0,86,1.5,76.0,990.66,2.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
16.0,58,7.5,38.0,1001.5,7.5,0,0,0,1,0,0,0,1,1,0,0,1,Cloudy
-7.0,85,2.0,99.0,993.79,2.5,0,0,0,1,0,0,0,1,0,1,0,0,Snowy
-3.0,81,6.0,87.0,985.5,4.5,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
42.0,39,7.5,17.0,1029.23,9.5,0,0,0,1,0,1,0,0,0,1,0,5,Sunny
-5.0,69,17.0,76.0,981.49,3.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
12.0,69,17.5,73.0,990.32,2.0,0,0,1,0,1,0,0,0,1,0,0,2,Rainy
10.0,98,14.0,97.0,1007.79,4.5,0,0,1,0,0,1,0,0,0,1,0,1,Rainy
23.0,28,6.5,7.0,1022.75,8.5,1,0,0,0,0,0,1,0,1,0,0,5,Sunny
37.0,109,22.0,94.0,1019.37,1.5,0,0,1,0,1,0,0,0,0,0,1,0,Rainy
24.0,79,12.0,12.0,1013.39,6.0,0,0,0,1,0,1,0,0,1,0,0,3,Cloudy
30.0,72,5.5,97.0,1011.47,4.0,0,0,1,0,0,1,0,0,1,0,0,0,Rainy
10.0,94,13.5,62.0,1005.18,5.0,0,0,1,0,1,0,0,0,1,0,0,1,Rainy
28.0,59,9.0,37.0,1004.99,6.0,0,0,1,0,0,1,0,0,0,1,0,2,Cloudy
39.0,24,5.5,9.0,1025.3,7.0,0,0,0,1,0,0,0,1,1,0,0,9,Sunny
18.0,94,2.5,109.0,1018.62,6.0,0,0,0,1,0,0,1,0,1,0,0,11,Cloudy
23.0,25,10.0,15.0,1016.92,8.5,1,0,0,0,0,1,0,0,0,0,1,7,Sunny
29.0,34,0.5,17.0,1017.92,6.0,1,0,0,0,0,1,0,0,0,1,0,10,Sunny
34.0,50,7.5,41.0,1012.99,7.0,0,0,0,1,0,0,0,1,1,0,0,2,Cloudy
29.0,61,14.0,33.0,1004.54,5.5,0,0,1,0,1,0,0,0,1,0,0,3,Cloudy
-6.0,103,8.0,88.0,995.28,1.5,0,0,0,1,0,0,0,1,0,0,1,5,Snowy
12.0,74,16.0,78.0,994.11,2.0,0,0,1,0,0,0,0,1,1,0,0,2,Rainy
33.0,34,10.0,2.0,1020.04,9.5,0,0,0,1,0,0,1,0,0,0,1,8,Sunny
-8.0,85,9.0,91.0,987.23,2.0,0,0,0,1,0,0,0,1,0,0,1,1,Snowy
29.0,95,15.0,56.0,1005.12,3.0,0,0,1,0,1,0,0,0,0,0,1,2,Rainy
37.0,50,2.5,9.0,1016.98,7.0,1,0,0,0,0,1,0,0,0,1,0,5,Sunny
-2.0,63,7.5,94.0,980.74,1.5,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
21.0,68,3.0,30.0,1019.34,8.0,0,0,0,1,1,0,0,0,1,0,0,1,Cloudy
36.0,21,4.5,19.0,1020.62,6.5,1,0,0,0,0,0,0,1,1,0,0,6,Sunny
20.0,51,3.5,34.0,1001.09,7.0,0,0,0,1,1,0,0,0,0,1,0,4,Cloudy
21.0,76,7.0,57.0,1014.41,1.5,0,0,1,0,1,0,0,0,1,0,0,3,Rainy
12.0,62,5.5,79.0,1012.12,5.5,0,0,0,1,0,0,0,1,1,0,0,4,Rainy
12.0,77,4.0,45.0,1008.41,8.5,0,0,0,1,0,1,0,0,0,1,0,4,Cloudy
10.0,57,8.5,36.0,1011.7,8.0,0,0,0,1,0,0,1,0,1,0,0,4,Cloudy
34.0,31,5.0,6.0,1013.68,7.0,1,0,0,0,0,1,0,0,0,1,0,7,Sunny
31.0,96,14.5,92.0,1000.22,10.0,0,0,1,0,0,0,1,0,0,0,1,12,Cloudy
13.0,97,8.5,96.0,1017.24,3.5,0,0,1,0,1,0,0,0,1,0,0,3,Rainy
32.0,96,6.5,55.0,1002.53,2.5,0,0,1,0,0,0,1,0,1,0,0,2,Rainy
36.0,81,7.5,104.0,1004.2,6.0,0,0,1,0,1,0,0,0,1,0,0,8,Cloudy
23.0,43,5.0,7.0,1021.71,9.0,1,0,0,0,1,0,0,0,0,0,1,6,Sunny
30.0,59,5.5,49.0,1001.22,7.5,0,0,0,1,0,1,0,0,0,1,0,1,Cloudy
-2.0,74,7.0,83.0,999.2,4.0,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
15.0,88,11.0,60.0,999.44,3.0,0,0,0,1,1,0,0,0,0,0,1,1,Rainy
28.0,71,10.5,79.0,998.57,2.0,0,0,1,0,1,0,0,0,1,0,0,1,Rainy
0.0,60,5.0,56.0,995.59,1.5,0,0,0,1,0,0,0,1,0,0,1,1,Snowy
33.0,67,4.5,46.0,1013.32,9.0,0,0,1,0,0,1,0,0,0,0,1,4,Cloudy
0.0,88,4.5,59.0,983.67,4.0,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
32.0,68,6.0,1.0,1016.28,9.5,1,0,0,0,0,1,0,0,0,0,1,10,Sunny
28.0,66,12.5,45.0,1000.76,9.0,0,0,0,1,0,0,0,1,0,1,0,2,Cloudy
24.0,66,9.5,47.0,1004.79,5.5,0,0,0,1,0,0,0,1,1,0,0,4,Cloudy
35.0,48,2.5,16.0,1015.9,7.0,0,0,0,1,1,0,0,0,0,0,1,5,Sunny
-8.0,63,19.5,52.0,983.82,2.0,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
21.0,59,2.5,0.0,1017.02,6.0,1,0,0,0,1,0,0,0,0,1,0,9,Sunny
11.0,70,7.0,12.0,1005.16,7.5,0,0,0,1,1,0,0,0,1,0,0,3,Cloudy
39.0,94,15.5,94.0,1010.92,1.5,0,0,1,0,1,0,0,0,0,0,1,5,Rainy
-5.0,87,3.5,52.0,985.21,1.0,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
20.0,78,12.5,89.0,1016.65,8.5,1,0,0,0,1,0,0,0,0,0,1,13,Sunny
17.0,74,10.5,103.0,1018.89,6.0,0,0,1,0,1,0,0,0,0,1,0,12,Rainy
27.0,77,0.0,30.0,1008.97,8.5,0,0,1,0,0,0,1,0,0,0,1,4,Cloudy
39.0,60,9.5,13.0,1013.69,8.0,1,0,0,0,0,1,0,0,1,0,0,8,Sunny
13.0,83,7.0,90.0,999.27,1.5,0,0,1,0,0,0,0,1,0,1,0,2,Rainy
-1.0,93,13.5,62.0,988.34,3.5,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
32.0,66,1.5,33.0,1010.87,8.5,0,0,0,1,0,1,0,0,0,0,1,1,Cloudy
0.0,78,19.5,85.0,998.09,2.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
-4.0,61,8.0,73.0,990.23,3.5,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
-2.0,94,14.0,60.0,991.2,3.0,0,0,0,1,0,0,0,1,0,1,0,1,Snowy
42.0,26,6.5,6.0,1011.69,7.5,1,0,0,0,0,0,1,0,0,1,0,7,Sunny
11.0,86,16.0,64.0,990.95,2.5,0,0,1,0,0,0,1,0,1,0,0,2,Rainy
25.0,24,7.5,18.0,1027.27,8.5,1,0,0,0,0,0,0,1,0,1,0,5,Sunny
26.0,95,12.5,66.0,1009.96,2.5,0,0,1,0,0,0,1,0,1,0,0,1,Rainy
14.0,96,16.0,59.0,1016.65,4.0,0,0,1,0,0,1,0,0,0,1,0,2,Rainy
-6.0,69,4.0,74.0,982.49,4.0,0,0,0,1,0,0,0,1,0,0,1,1,Snowy
18.0,78,3.0,15.0,1011.45,8.5,0,0,0,1,0,0,1,0,0,1,0,2,Cloudy
28.0,66,4.0,5.0,1018.89,9.0,1,0,0,0,0,0,1,0,1,0,0,7,Sunny
27.0,63,2.5,16.0,1029.77,9.5,0,0,0,1,1,0,0,0,0,0,1,11,Sunny
15.0,75,6.0,30.0,1010.66,6.5,0,0,0,1,0,0,1,0,1,0,0,2,Cloudy
-2.0,68,9.0,97.0,988.46,4.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
31.0,59,14.5,20.0,1001.96,7.5,0,0,1,0,0,1,0,0,0,0,1,1,Cloudy
29.0,55,7.0,20.0,1019.91,5.5,0,0,1,0,0,1,0,0,0,1,0,4,Cloudy
18.0,69,13.5,43.0,1003.49,7.5,0,0,1,0,0,0,1,0,0,0,1,4,Cloudy
17.0,54,1.5,20.0,1015.92,8.5,0,0,1,0,0,0,0,1,1,0,0,4,Cloudy
32.0,59,7.5,43.0,1010.05,7.0,0,0,1,0,1,0,0,0,1,0,0,1,Cloudy
32.0,78,6.5,31.0,968.75,5.0,0,0,1,0,0,1,0,0,0,1,0,1,Sunny
40.0,96,1.0,88.0,1021.63,7.5,1,0,0,0,0,0,1,0,0,0,1,0,Sunny
27.0,77,16.0,95.0,1023.17,10.5,0,0,0,1,0,0,1,0,1,0,0,0,Sunny
-8.0,89,7.0,75.0,987.39,4.0,0,0,0,1,0,0,0,1,0,1,0,1,Snowy
17.0,63,9.0,10.0,1011.5,6.5,0,0,1,0,0,0,0,1,0,1,0,3,Cloudy
23.0,109,0.0,91.0,1029.8,7.0,1,0,0,0,0,1,0,0,1,0,0,4,Sunny
17.0,65,15.0,60.0,1001.27,4.0,0,0,0,1,1,0,0,0,0,0,1,3,Rainy
41.0,38,1.5,8.0,1028.58,9.5,1,0,0,0,0,0,0,1,0,1,0,8,Sunny
24.0,54,14.5,10.0,1017.7,5.5,0,0,1,0,0,0,1,0,1,0,0,1,Cloudy
25.0,51,4.0,3.0,1017.49,7.5,1,0,0,0,0,0,1,0,0,0,1,9,Sunny
22.0,47,2.5,1.0,1025.67,8.5,1,0,0,0,1,0,0,0,0,0,1,7,Sunny
2.0,80,16.0,77.0,996.19,1.5,0,0,1,0,0,0,0,1,0,0,1,4,Snowy
33.0,42,4.0,8.0,1021.96,9.0,0,0,0,1,0,1,0,0,1,0,0,5,Sunny
23.0,23,3.5,8.0,1027.69,6.5,1,0,0,0,0,1,0,0,0,0,1,5,Sunny
32.0,61,6.0,97.0,1000.84,3.0,0,0,1,0,0,1,0,0,0,1,0,0,Rainy
13.0,50,6.0,13.0,1001.38,7.5,0,0,0,1,0,0,1,0,0,0,1,1,Cloudy
12.0,54,10.5,47.0,1007.02,7.0,0,0,0,1,0,1,0,0,1,0,0,3,Cloudy
26.0,33,7.5,6.0,1025.21,7.5,1,0,0,0,0,1,0,0,0,0,1,8,Sunny
23.0,63,3.0,18.0,1024.52,8.0,1,0,0,0,0,0,0,1,0,1,0,5,Sunny
23.0,104,3.5,76.0,1028.36,4.0,0,0,0,1,0,0,1,0,1,0,0,8,Sunny
-3.0,91,19.5,51.0,985.77,2.5,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
12.0,56,11.5,26.0,1003.73,5.5,0,0,0,1,0,0,0,1,1,0,0,3,Cloudy
-6.0,95,3.5,82.0,990.75,1.0,0,0,1,0,0,0,0,1,0,1,0,11,Snowy
5.0,104,12.5,79.0,996.81,5.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
4.0,62,7.0,68.0,991.16,4.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
-2.0,71,6.0,91.0,989.38,3.0,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
22.0,78,16.5,74.0,990.53,4.0,0,0,1,0,0,0,1,0,0,0,1,3,Rainy
29.0,83,17.5,81.0,1000.77,4.5,0,0,1,0,0,0,0,1,0,1,0,2,Rainy
28.0,67,2.5,28.0,1045.99,3.0,0,0,0,1,0,0,1,0,1,0,0,8,Cloudy
3.0,74,15.5,92.0,981.7,1.5,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
29.0,82,18.0,78.0,991.54,4.0,0,0,1,0,0,1,0,0,0,1,0,3,Rainy
-10.0,75,8.5,94.0,990.03,4.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
18.0,75,11.0,20.0,1003.14,7.5,0,0,0,1,1,0,0,0,0,1,0,4,Cloudy
39.0,39,3.5,16.0,1014.76,8.0,0,0,0,1,0,0,1,0,0,1,0,8,Sunny
26.0,60,1.5,14.0,1028.72,8.5,1,0,0,0,1,0,0,0,0,1,0,5,Sunny
0.0,83,18.5,78.0,992.31,4.0,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
29.0,91,19.5,86.0,1010.19,4.5,0,0,1,0,0,0,0,1,1,0,0,0,Rainy
20.0,48,9.0,8.0,1012.09,6.5,1,0,0,0,0,0,1,0,1,0,0,10,Sunny
33.0,69,5.0,81.0,994.68,16.5,0,0,0,1,1,0,0,0,0,1,0,12,Snowy
26.0,83,10.5,72.0,1004.7,8.0,0,0,1,0,0,0,1,0,1,0,0,1,Cloudy
34.0,53,6.5,41.0,1013.81,8.0,0,0,0,1,0,0,0,1,1,0,0,1,Cloudy
31.0,71,11.5,51.0,999.2,4.0,0,0,1,0,0,0,0,1,1,0,0,2,Rainy
16.0,103,17.5,95.0,1004.72,1.5,0,0,1,0,1,0,0,0,1,0,0,12,Cloudy
-8.0,96,16.0,91.0,998.14,3.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
12.0,56,0.5,48.0,1008.67,7.0,0,0,0,1,1,0,0,0,1,0,0,3,Cloudy
31.0,95,5.5,79.0,994.38,4.5,0,0,1,0,1,0,0,0,1,0,0,3,Rainy
15.0,95,5.5,54.0,996.04,1.5,0,0,1,0,0,0,0,1,0,0,1,1,Rainy
20.0,79,9.5,40.0,1004.02,5.0,0,0,0,1,0,1,0,0,0,0,1,1,Cloudy
38.0,40,5.0,11.0,1010.5,9.5,1,0,0,0,1,0,0,0,1,0,0,9,Sunny
25.0,27,4.0,15.0,1017.86,7.5,1,0,0,0,1,0,0,0,0,0,1,5,Sunny
34.0,45,7.0,8.0,1019.45,7.0,1,0,0,0,0,0,0,1,0,1,0,9,Sunny
27.0,72,15.5,57.0,991.14,4.0,0,0,1,0,0,0,1,0,1,0,0,1,Rainy
37.0,57,3.5,16.0,1010.9,9.5,1,0,0,0,1,0,0,0,0,0,1,5,Sunny
34.0,79,13.5,89.0,990.29,2.5,0,0,1,0,0,0,1,0,0,1,0,0,Rainy
31.0,29,7.0,16.0,1023.21,7.0,0,0,0,1,0,1,0,0,1,0,0,5,Sunny
21.0,108,18.0,96.0,992.8,1.5,0,0,1,0,1,0,0,0,0,0,1,9,Rainy
3.0,88,19.0,74.0,986.86,3.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
20.0,21,9.0,9.0,1013.66,7.5,0,0,0,1,1,0,0,0,1,0,0,9,Sunny
31.0,52,7.0,19.0,1024.37,8.0,1,0,0,0,0,0,1,0,0,0,1,7,Sunny
39.0,34,3.5,5.0,1016.3,7.5,1,0,0,0,0,1,0,0,0,1,0,7,Sunny
16.0,50,9.0,32.0,1000.8,7.5,0,0,0,1,1,0,0,0,0,0,1,1,Cloudy
-9.0,94,0.0,56.0,987.75,3.5,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
19.0,91,6.5,68.0,1016.8,2.0,0,0,1,0,0,0,1,0,1,0,0,2,Rainy
-2.0,83,3.5,52.0,999.04,3.5,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
15.0,79,0.0,39.0,1015.32,6.0,0,0,0,1,0,0,1,0,1,0,0,4,Cloudy
26.0,50,3.0,20.0,1008.81,5.5,0,0,0,1,0,0,1,0,0,1,0,1,Cloudy
18.0,98,21.0,92.0,1010.14,11.0,0,0,0,1,0,1,0,0,1,0,0,8,Cloudy
42.0,52,3.0,12.0,1025.53,5.5,0,0,0,1,0,0,1,0,0,0,1,9,Sunny
15.0,51,14.0,44.0,1006.17,7.5,0,0,0,1,0,0,1,0,0,0,1,2,Cloudy
0.0,89,19.5,54.0,994.67,3.5,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
-9.0,88,5.0,63.0,981.68,3.0,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
41.0,46,0.5,11.0,1023.72,7.0,1,0,0,0,1,0,0,0,0,1,0,10,Sunny
11.0,68,7.0,81.0,1004.46,1.5,0,0,0,1,0,0,1,0,0,1,0,3,Rainy
26.0,68,6.5,32.0,1015.95,6.0,0,0,1,0,0,1,0,0,1,0,0,2,Cloudy
19.0,87,1.0,70.0,1012.87,11.5,0,0,0,1,0,0,0,1,0,1,0,3,Sunny
15.0,99,13.5,80.0,1002.93,9.0,0,0,1,0,0,1,0,0,1,0,0,14,Cloudy
33.0,60,7.0,37.0,1009.8,6.0,0,0,0,1,0,0,1,0,0,0,1,2,Cloudy
26.0,71,4.0,39.0,1011.13,6.0,0,0,0,1,0,1,0,0,1,0,0,4,Cloudy
31.0,94,5.0,53.0,1000.48,4.0,0,0,0,1,0,0,0,1,1,0,0,3,Rainy
34.0,89,5.5,85.0,994.36,1.5,0,0,0,1,0,1,0,0,0,0,1,0,Rainy
-10.0,76,17.0,51.0,988.06,2.0,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
29.0,81,5.0,95.0,990.38,4.5,0,0,1,0,0,0,0,1,0,0,1,2,Rainy
24.0,94,5.5,58.0,999.28,1.5,0,0,1,0,0,0,0,1,1,0,0,2,Rainy
14.0,95,15.0,52.0,1001.31,2.5,0,0,1,0,0,1,0,0,1,0,0,3,Rainy
28.0,66,1.5,8.0,1028.57,8.0,1,0,0,0,0,0,0,1,1,0,0,6,Sunny
16.0,79,12.5,65.0,994.52,1.0,0,0,0,1,0,1,0,0,1,0,0,1,Rainy
17.0,66,9.5,28.0,1006.33,6.5,0,0,0,1,0,0,1,0,1,0,0,4,Cloudy
22.0,76,2.5,35.0,1006.76,7.0,0,0,1,0,0,0,1,0,0,1,0,4,Cloudy
31.0,69,5.5,73.0,1010.26,4.0,0,0,0,1,0,0,0,1,1,0,0,3,Rainy
23.0,94,18.0,50.0,1003.54,2.0,0,0,0,1,0,0,1,0,0,0,1,1,Rainy
19.0,76,9.5,14.0,1012.3,6.5,0,0,1,0,0,1,0,0,0,1,0,2,Cloudy
4.0,74,8.5,77.0,987.85,3.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
2.0,80,12.5,93.0,987.85,1.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
-9.0,77,3.0,97.0,990.49,3.0,0,0,1,0,0,0,0,1,0,0,1,0,Snowy
23.0,63,2.0,16.0,1015.73,8.5,0,0,0,1,0,1,0,0,1,0,0,4,Cloudy
13.0,60,5.5,31.0,1019.03,5.5,0,0,1,0,0,1,0,0,0,1,0,2,Cloudy
19.0,59,1.0,25.0,1011.4,5.0,0,0,1,0,1,0,0,0,1,0,0,3,Cloudy
17.0,89,17.5,89.0,1001.82,4.5,0,0,1,0,0,1,0,0,1,0,0,1,Rainy
41.0,20,1.5,13.0,1028.27,9.0,1,0,0,0,0,0,0,1,0,0,1,5,Sunny
6.0,76,2.5,64.0,1000.66,0.0,0,0,0,1,0,1,0,0,0,1,0,6,Snowy
33.0,36,4.5,2.0,1026.57,8.5,1,0,0,0,0,0,0,1,1,0,0,7,Sunny
11.0,57,5.0,19.0,1019.91,7.5,0,0,0,1,0,0,1,0,0,1,0,1,Cloudy
4.0,81,9.0,72.0,995.05,2.5,0,0,0,1,0,0,0,1,0,1,0,0,Snowy
30.0,73,13.5,67.0,1000.4,3.0,0,0,0,1,0,0,1,0,0,1,0,0,Rainy
27.0,64,2.0,42.0,1005.59,8.0,0,0,0,1,0,0,1,0,0,0,1,4,Cloudy
32.0,91,5.5,67.0,1004.63,2.0,0,0,1,0,0,0,1,0,0,0,1,3,Rainy
-2.0,60,11.0,61.0,986.79,3.5,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
3.0,72,10.0,78.0,987.7,4.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
-8.0,92,5.5,54.0,999.41,3.0,0,0,1,0,0,0,0,1,0,0,1,1,Snowy
34.0,71,4.0,42.0,1001.55,7.0,0,0,0,1,0,0,1,0,0,0,1,4,Cloudy
38.0,44,5.5,7.0,1015.53,9.5,0,0,0,1,0,0,1,0,0,1,0,5,Sunny
22.0,57,5.0,2.0,1026.21,8.0,1,0,0,0,1,0,0,0,0,0,1,5,Sunny
20.0,20,8.0,7.0,1027.65,9.5,1,0,0,0,0,1,0,0,0,1,0,6,Sunny
-8.0,60,6.0,77.0,983.66,2.5,0,0,1,0,0,0,0,1,0,1,0,0,Snowy
-9.0,70,5.0,67.0,980.37,4.5,0,0,0,1,0,0,0,1,0,0,1,0,Snowy
39.0,42,3.0,19.0,1011.63,6.0,0,0,0,1,0,0,0,1,0,1,0,7,Sunny
21.0,86,9.5,58.0,997.76,3.0,0,0,0,1,0,1,0,0,0,0,1,1,Rainy
-3.0,99,5.0,87.0,987.24,3.0,0,0,0,1,0,0,0,1,0,1,0,1,Snowy
29.0,46,6.0,9.0,1014.94,6.5,1,0,0,0,0,1,0,0,0,1,0,5,Sunny
30.0,60,6.5,75.0,998.88,4.0,0,0,1,0,1,0,0,0,1,0,0,1,Rainy
39.0,29,0.5,16.0,1017.52,6.0,1,0,0,0,0,1,0,0,1,0,0,5,Sunny
30.0,64,7.0,51.0,1014.89,3.5,0,0,1,0,0,0,1,0,0,1,0,3,Rainy
-1.0,82,3.0,64.0,991.36,3.5,0,0,1,0,0,0,0,1,0,1,0,1,Snowy
26.0,82,18.5,90.0,994.41,3.0,0,0,1,0,0,1,0,0,0,0,1,2,Rainy
11.0,74,6.0,86.0,1009.58,2.5,0,0,1,0,0,1,0,0,0,0,1,3,Rainy
